date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:08:02	141921/141921	---M--	200	added ('OK')	image/jpeg	etag:%2222a61-62c7361b-306e57;;;%22	https://noithatmansion.vn/wp-content/uploads/2017/08/22.jpeg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2017/08/22.jpg	(from https://noithatmansion.vn/san-pham/ban-tho-go-oc-cho/)
22:08:03	63722/63722	---M--	200	added ('OK')	image/jpeg	etag:%22f8ea-62c735e8-306e5b;;;%22	https://noithatmansion.vn/wp-content/uploads/2017/08/5-700x490.jpeg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2017/08/5-700x490.jpg	(from https://noithatmansion.vn/san-pham/ban-tho-go-oc-cho/)
22:08:04	13829/13829	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:03%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product/472	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product/472.json	(from https://noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/)
22:08:05	3017/3017	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:05%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fghe-quay-bar-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed0660.json	(from https://noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/)
22:08:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:05%20GMT	https://noithatmansion.vn/?p=472	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index8c8c.html	(from https://noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/)
22:08:05	3201/3201	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:05%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fghe-quay-bar-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embeda9a9	(from https://noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/)
22:08:05	420380/420380	---M--	200	added ('OK')	image/jpeg	etag:%2266a1c-62c73644-339d30;;;%22	https://noithatmansion.vn/wp-content/uploads/2017/08/7.jpeg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2017/08/7.jpg	(from https://noithatmansion.vn/san-pham/ghe-quay-bar-go-oc-cho/)
22:08:06	13645/13645	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:06%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product/470	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product/470.json	(from https://noithatmansion.vn/san-pham/tu-bep-go-oc-cho/)
22:08:06	3000/3000	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:06%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Ftu-bep-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed86cc.json	(from https://noithatmansion.vn/san-pham/tu-bep-go-oc-cho/)
22:08:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:07%20GMT	https://noithatmansion.vn/?p=470	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index1beb.html	(from https://noithatmansion.vn/san-pham/tu-bep-go-oc-cho/)
22:08:07	3181/3181	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:07%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Ftu-bep-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed5de1	(from https://noithatmansion.vn/san-pham/tu-bep-go-oc-cho/)
22:08:07	310788/310788	---M--	200	added ('OK')	image/jpeg	etag:%224be04-62c475d6-465ce;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/07/3.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/07/3.jpg	(from https://noithatmansion.vn/san-pham/tu-bep-go-oc-cho/)
22:08:08	14044/14044	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:08%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product/468	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product/468.json	(from https://noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/)
22:08:09	3043/3043	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:09%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Ftu-ruou-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed56a1.json	(from https://noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/)
22:08:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:09%20GMT	https://noithatmansion.vn/?p=468	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index4c66.html	(from https://noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/)
22:08:09	3232/3232	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:09%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Ftu-ruou-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed6a3c	(from https://noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/)
22:08:09	617020/617020	---M--	200	added ('OK')	image/jpeg	etag:%2296a3c-62c34a8e-2893b5;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/07/46-1.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/07/46-1.jpg	(from https://noithatmansion.vn/san-pham/tu-ruou-go-oc-cho/)
22:08:10	14524/14524	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:10%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product/457	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product/457.json	(from https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/)
22:08:10	860/860	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/feed/index.html	(from https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/)
22:08:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:11%20GMT	https://noithatmansion.vn/?p=457	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index9d51.html	(from https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/)
22:08:11	3044/3044	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:11%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fao-so-mi-ngan-tay-06%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedc198.json	(from https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/)
22:08:12	3226/3226	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:12%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fao-so-mi-ngan-tay-06%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed2eb9	(from https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/)
22:08:12	385450/385450	---M--	200	added ('OK')	image/jpeg	etag:%225e1aa-62c47e9e-289428;;;%22	https://noithatmansion.vn/wp-content/uploads/2017/08/20.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2017/08/20.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-ngan-tay-06/)
22:08:13	14486/14486	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:13%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product/455	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product/455.json	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/)
22:08:13	858/858	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/feed/index.html	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/)
22:08:14	3027/3027	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:14%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fso-mi-nam-ngan-tay-04%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed5494.json	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/)
22:08:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:14%20GMT	https://noithatmansion.vn/?p=455	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index9e38.html	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/)
22:08:14	3208/3208	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:14%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fso-mi-nam-ngan-tay-04%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedcd97	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/)
22:08:15	208336/208336	---M--	200	added ('OK')	image/jpeg	etag:%2232dd0-62c47edd-289430;;;%22	https://noithatmansion.vn/wp-content/uploads/2017/08/49.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2017/08/49.jpg	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-04/)
22:08:15	12048/12048	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:15%20GMT	https://noithatmansion.vn/wp-json/wp/v2/product/453	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/product/453.json	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/)
22:08:15	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/feed/index.html	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/)
22:08:16	3073/3073	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:16%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fso-mi-nam-ngan-tay-03%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedf478.json	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/)
22:08:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:16%20GMT	https://noithatmansion.vn/?p=453	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index06d3.html	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/)
22:08:17	3266/3266	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:17%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsan-pham%2Fso-mi-nam-ngan-tay-03%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedbdba	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/)
22:08:17	543231/543231	---M--	200	added ('OK')	image/jpeg	etag:%22849ff-62c47f11-289437;;;%22	https://noithatmansion.vn/wp-content/uploads/2017/08/47.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2017/08/47.jpg	(from https://noithatmansion.vn/san-pham/so-mi-nam-ngan-tay-03/)
22:08:18	34534/34534	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:18%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/2124	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/2124.json	(from https://noithatmansion.vn/giuong-ngu-go-oc-cho/)
22:08:18	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/giuong-ngu-go-oc-cho/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/giuong-ngu-go-oc-cho/feed/index.html	(from https://noithatmansion.vn/giuong-ngu-go-oc-cho/)
22:08:19	3802/3802	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:19%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgiuong-ngu-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed2e45.json	(from https://noithatmansion.vn/giuong-ngu-go-oc-cho/)
22:08:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:19%20GMT	https://noithatmansion.vn/?p=2124	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index9924.html	(from https://noithatmansion.vn/giuong-ngu-go-oc-cho/)
22:08:19	4059/4059	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:19%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgiuong-ngu-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedf9fb	(from https://noithatmansion.vn/giuong-ngu-go-oc-cho/)
22:08:20	877/877	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/mau-noi-that-go-oc-cho/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/mau-noi-that-go-oc-cho/feed/index.html	(from https://noithatmansion.vn/mau-noi-that-go-oc-cho/)
22:08:20	29149/29149	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:20%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/2107	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/2107.json	(from https://noithatmansion.vn/mau-noi-that-go-oc-cho/)
22:08:21	3505/3505	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:21%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fmau-noi-that-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedb742.json	(from https://noithatmansion.vn/mau-noi-that-go-oc-cho/)
22:08:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:21%20GMT	https://noithatmansion.vn/?p=2107	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index18bf.html	(from https://noithatmansion.vn/mau-noi-that-go-oc-cho/)
22:08:22	3742/3742	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:22%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fmau-noi-that-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embeda97c	(from https://noithatmansion.vn/mau-noi-that-go-oc-cho/)
22:08:22	58836/58836	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:22%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/2076	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/2076.json	(from https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/)
22:08:24	904/904	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-biet-thu-go-oc-cho/feed/index.html	(from https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/)
22:08:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:24%20GMT	https://noithatmansion.vn/?p=2076	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index28fe.html	(from https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/)
22:08:24	3739/3739	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:24%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-biet-thu-go-oc-cho%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed3445.json	(from https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/)
22:08:25	4012/4012	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:25%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-biet-thu-go-oc-cho%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedb9fe	(from https://noithatmansion.vn/noi-that-biet-thu-go-oc-cho/)
22:08:26	46838/46838	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:26%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/2023	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/2023.json	(from https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/)
22:08:26	893/893	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/feed/index.html	(from https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/)
22:08:27	3203/3203	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:27%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fke-tivi-go-oc-cho-dep-hien-dai%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed3a44.json	(from https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/)
22:08:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:27%20GMT	https://noithatmansion.vn/?p=2023	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index96f0.html	(from https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/)
22:08:27	3410/3410	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:27%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fke-tivi-go-oc-cho-dep-hien-dai%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedb55c	(from https://noithatmansion.vn/ke-tivi-go-oc-cho-dep-hien-dai/)
22:08:28	53670/53670	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:28%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1983	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1983.json	(from https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/)
22:08:28	902/902	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/feed/index.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/)
22:08:29	3228/3228	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:29%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-go-oc-cho-hop-phong-thuy%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedfcbd.json	(from https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/)
22:08:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:29%20GMT	https://noithatmansion.vn/?p=1983	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index7c5e.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/)
22:08:30	3439/3439	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:30%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-go-oc-cho-hop-phong-thuy%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embeddd43	(from https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/)
22:08:31	914/914	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-go-oc-cho-hien-dai/feed/index.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/)
22:08:31	42001/42001	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:31%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1978	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1978.json	(from https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/)
22:08:31	99570/99570	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:08:31%20GMT	https://noithatmansion.vn/6-dieu-nen-biet-khi-lua-chon-noi-that-go-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/6-dieu-nen-biet-khi-lua-chon-noi-that-go-oc-cho/index.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-hop-phong-thuy/)
22:08:32	3364/3364	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:08:32%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-go-oc-cho-hien-dai%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed5f5e.json	(from https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/)
22:08:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:08:32%20GMT	https://noithatmansion.vn/?p=1978	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexe504.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/)
22:08:32	3585/3585	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:08:32%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-go-oc-cho-hien-dai%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed695e	(from https://noithatmansion.vn/noi-that-go-oc-cho-hien-dai/)
